x,y,f
-0.909091,20.303,37937.4
-0.909091,20.9091,40334.9
-0.909091,21.5152,42805.9
-0.909091,22.1212,45350.3
-0.909091,22.7273,47968.3
-0.909091,23.3333,50659.6
-0.909091,23.9394,53424.5
-0.909091,24.5455,56262.8
-0.909091,25.1515,59174.5
-0.909091,25.7576,62159.8
-0.909091,26.3636,65218.5
-0.909091,26.9697,68350.6
-0.909091,27.5758,71556.2
-0.909091,28.1818,74835.3
-0.909091,28.7879,78187.8
-0.909091,29.3939,81613.8
-0.909091,30,85113.3
-0.30303,-30,90553.5
-0.30303,-29.3939,86942.7
-0.30303,-28.7879,83405.4
-0.30303,-28.1818,79941.6
-0.30303,-27.5758,76551.2
-0.30303,-26.9697,73234.3
-0.30303,-26.3636,69990.9
-0.30303,-25.7576,66820.9
-0.30303,-25.1515,63724.3
-0.30303,-24.5455,60701.3
-0.30303,-23.9394,57751.7
-0.30303,-23.3333,54875.5
-0.30303,-22.7273,52072.8
-0.30303,-22.1212,49343.6
-0.30303,-21.5152,46687.9
-0.30303,-20.9091,44105.6
-0.30303,-20.303,41596.7
-0.30303,-19.697,39161.3
-0.30303,-19.0909,36799.4
-0.30303,-18.4848,34511
-0.30303,-17.8788,32296
-0.30303,-17.2727,30154.5
-0.30303,-16.6667,28086.4
-0.30303,-16.0606,26091.8
-0.30303,-15.4545,24170.7
-0.30303,-14.8485,22323
-0.30303,-14.2424,20548.8
-0.30303,-13.6364,18848
-0.30303,-13.0303,17220.7
-0.30303,-12.4242,15666.9
-0.30303,-11.8182,14186.5
-0.30303,-11.2121,12779.6
-0.30303,-10.6061,11446.2
-0.30303,-10,10186.2
-0.30303,-9.39394,8999.67
-0.30303,-8.78788,7886.62
-0.30303,-8.18182,6847.02
-0.30303,-7.57576,5880.88
-0.30303,-6.9697,4988.21
-0.30303,-6.36364,4169
-0.30303,-5.75758,3423.25
-0.30303,-5.15152,2750.96
-0.30303,-4.54545,2152.14
-0.30303,-3.93939,1626.77
-0.30303,-3.33333,1174.87
-0.30303,-2.72727,796.43
-0.30303,-2.12121,491.452
-0.30303,-1.51515,259.936
-0.30303,-0.909091,101.882
-0.30303,-0.30303,17.2891
-0.30303,0.30303,6.15856
-0.30303,0.909091,68.4899
-0.30303,1.51515,204.283
-0.30303,2.12121,413.538
-0.30303,2.72727,696.255
-0.30303,3.33333,1052.43
-0.30303,3.93939,1482.07
-0.30303,4.54545,1985.18
-0.30303,5.15152,2561.74
-0.30303,5.75758,3211.77
-0.30303,6.36364,3935.26
-0.30303,6.9697,4732.21
-0.30303,7.57576,5602.62
-0.30303,8.18182,6546.49
-0.30303,8.78788,7563.83
-0.30303,9.39394,8654.63
-0.30303,10,9818.89
-0.30303,10.6061,11056.6
-0.30303,11.2121,12367.8
-0.30303,11.8182,13752.4
-0.30303,12.4242,15210.5
-0.30303,13.0303,16742.1
-0.30303,13.6364,18347.1
-0.30303,14.2424,20025.6
-0.30303,14.8485,21777.6
-0.30303,15.4545,23603
-0.30303,16.0606,25501.9
-0.30303,16.6667,27474.2
-0.30303,17.2727,29520
-0.30303,17.8788,31639.3
-0.30303,18.4848,33832
-0.30303,19.0909,36098.2
-0.30303,19.697,38437.9
-0.30303,20.303,40851
-0.30303,20.9091,43337.5
-0.30303,21.5152,45897.6
-0.30303,22.1212,48531.1
-0.30303,22.7273,51238
-0.30303,23.3333,54018.5
-0.30303,23.9394,56872.3
-0.30303,24.5455,59799.7
-0.30303,25.1515,62800.5
-0.30303,25.7576,65874.8
-0.30303,26.3636,69022.5
-0.30303,26.9697,72243.7
-0.30303,27.5758,75538.3
-0.30303,28.1818,78906.5
-0.30303,28.7879,82348
-0.30303,29.3939,85863.1
-0.30303,30,89451.6
0.30303,-30,90552.3
0.30303,-29.3939,86941.5
0.30303,-28.7879,83404.2
0.30303,-28.1818,79940.4
0.30303,-27.5758,76550
0.30303,-26.9697,73233.1
0.30303,-26.3636,69989.6
0.30303,-25.7576,66819.6
0.30303,-25.1515,63723.1
0.30303,-24.5455,60700.1
0.30303,-23.9394,57750.4
0.30303,-23.3333,54874.3
0.30303,-22.7273,52071.6
0.30303,-22.1212,49342.4
0.30303,-21.5152,46686.6
0.30303,-20.9091,44104.3
0.30303,-20.303,41595.5
0.30303,-19.697,39160.1
0.30303,-19.0909,36798.2
0.30303,-18.4848,34509.8
0.30303,-17.8788,32294.8
0.30303,-17.2727,30153.3
0.30303,-16.6667,28085.2
0.30303,-16.0606,26090.6
0.30303,-15.4545,24169.5
0.30303,-14.8485,22321.8
0.30303,-14.2424,20547.6
0.30303,-13.6364,18846.8
0.30303,-13.0303,17219.5
0.30303,-12.4242,15665.7
0.30303,-11.8182,14185.3
0.30303,-11.2121,12778.4
0.30303,-10.6061,11445
0.30303,-10,10185
0.30303,-9.39394,8998.46
0.30303,-8.78788,7885.4
0.30303,-8.18182,6845.81
0.30303,-7.57576,5879.67
0.30303,-6.9697,4987
0.30303,-6.36364,4167.79
0.30303,-5.75758,3422.04
0.30303,-5.15152,2749.75
0.30303,-4.54545,2150.92
0.30303,-3.93939,1625.56
0.30303,-3.33333,1173.66
0.30303,-2.72727,795.218
0.30303,-2.12121,490.24
0.30303,-1.51515,258.724
0.30303,-0.909091,100.67
0.30303,-0.30303,16.077
0.30303,0.30303,4.94643
0.30303,0.909091,67.2777
0.30303,1.51515,203.071
0.30303,2.12121,412.326
0.30303,2.72727,695.043
0.30303,3.33333,1051.22
0.30303,3.93939,1480.86
0.30303,4.54545,1983.97
0.30303,5.15152,2560.53
0.30303,5.75758,3210.56
0.30303,6.36364,3934.04
0.30303,6.9697,4730.99
0.30303,7.57576,5601.41
0.30303,8.18182,6545.28
0.30303,8.78788,7562.62
0.30303,9.39394,8653.41
0.30303,10,9817.67
0.30303,10.6061,11055.4
0.30303,11.2121,12366.6
0.30303,11.8182,13751.2
0.30303,12.4242,15209.3
0.30303,13.0303,16740.9
0.30303,13.6364,18345.9
0.30303,14.2424,20024.4
0.30303,14.8485,21776.4
0.30303,15.4545,23601.8
0.30303,16.0606,25500.7
0.30303,16.6667,27473
0.30303,17.2727,29518.8
0.30303,17.8788,31638.1
0.30303,18.4848,33830.8
0.30303,19.0909,36097
0.30303,19.697,38436.6
0.30303,20.303,40849.8
0.30303,20.9091,43336.3
0.30303,21.5152,45896.4
0.30303,22.1212,48529.9
0.30303,22.7273,51236.8
0.30303,23.3333,54017.2
0.30303,23.9394,56871.1
0.30303,24.5455,59798.5
0.30303,25.1515,62799.3
0.30303,25.7576,65873.5
0.30303,26.3636,69021.3
0.30303,26.9697,72242.5
0.30303,27.5758,75537.1
0.30303,28.1818,78905.2
0.30303,28.7879,82346.8
0.30303,29.3939,85861.9
0.30303,30,89450.4
0.909091,-30,95027
0.909091,-29.3939,91327.2
0.909091,-28.7879,87700.8
0.909091,-28.1818,84147.9
0.909091,-27.5758,80668.5
0.909091,-26.9697,77262.6
0.909091,-26.3636,73930.1
0.909091,-25.7576,70671
0.909091,-25.1515,67485.5
0.909091,-24.5455,64373.3
0.909091,-23.9394,61334.7
0.909091,-23.3333,58369.5
0.909091,-22.7273,55477.8
0.909091,-22.1212,52659.5
0.909091,-21.5152,49914.7
0.909091,-20.9091,47243.4
0.909091,-20.303,44645.5
0.909091,-19.697,42121.1
0.909091,-19.0909,39670.1
0.909091,-18.4848,37292.6
0.909091,-17.8788,34988.6
0.909091,-17.2727,32758
0.909091,-16.6667,30600.9
0.909091,-16.0606,28517.3
0.909091,-15.4545,26507.1
0.909091,-14.8485,24570.4
0.909091,-14.2424,22707.1
0.909091,-13.6364,20917.3
0.909091,-13.0303,19201
0.909091,-12.4242,17558.1
0.909091,-11.8182,15988.7
0.909091,-11.2121,14492.7
0.909091,-10.6061,13070.2
0.909091,-10,11721.2
0.909091,-9.39394,10445.6
0.909091,-8.78788,9243.53
0.909091,-8.18182,8114.89
0.909091,-7.57576,7059.71
0.909091,-6.9697,6077.99
0.909091,-6.36364,5169.74
0.909091,-5.75758,4334.94
0.909091,-5.15152,3573.61
0.909091,-4.54545,2885.74
0.909091,-3.93939,2271.33
0.909091,-3.33333,1730.38
0.909091,-2.72727,1262.9
0.909091,-2.12121,868.877
0.909091,-1.51515,548.316
0.909091,-0.909091,301.217
0.909091,-0.30303,127.58
0.909091,0.30303,27.4047
0.909091,0.909091,0.691278
0.909091,1.51515,47.4398
0.909091,2.12121,167.65
0.909091,2.72727,361.322
0.909091,3.33333,628.457
0.909091,3.93939,969.053
0.909091,4.54545,1383.11
0.909091,5.15152,1870.63
0.909091,5.75758,2431.61
0.909091,6.36364,3066.06
0.909091,6.9697,3773.96
0.909091,7.57576,4555.33
0.909091,8.18182,5410.16
0.909091,8.78788,6338.45
0.909091,9.39394,7340.2
0.909091,10,8415.42
0.909091,10.6061,9564.09
0.909091,11.2121,10786.2
0.909091,11.8182,12081.8
0.909091,12.4242,13450.9
0.909091,13.0303,14893.4
0.909091,13.6364,16409.4
0.909091,14.2424,17998.9
0.909091,14.8485,19661.8
0.909091,15.4545,21398.1
0.909091,16.0606,23208
0.909091,16.6667,25091.3
0.909091,17.2727,27048
0.909091,17.8788,29078.2
0.909091,18.4848,31181.9
0.909091,19.0909,33359.1
0.909091,19.697,35609.7
0.909091,20.303,37933.7
0.909091,20.9091,40331.3
0.909091,21.5152,42802.3
0.909091,22.1212,45346.7
0.909091,22.7273,47964.6
0.909091,23.3333,50656
0.909091,23.9394,53420.8
0.909091,24.5455,56259.1
0.909091,25.1515,59170.9
0.909091,25.7576,62156.1
0.909091,26.3636,65214.8
0.909091,26.9697,68347
0.909091,27.5758,71552.6
0.909091,28.1818,74831.6
0.909091,28.7879,78184.2
0.909091,29.3939,81610.2
0.909091,30,85109.6
1.51515,-30,104301
1.51515,-29.3939,100423
1.51515,-28.7879,96619.1
1.51515,-28.1818,92888.1
1.51515,-27.5758,89230.6
1.51515,-26.9697,85646.5
1.51515,-26.3636,82135.9
1.51515,-25.7576,78698.8
1.51515,-25.1515,75335.1
1.51515,-24.5455,72044.9
1.51515,-23.9394,68828.2
1.51515,-23.3333,65684.9
1.51515,-22.7273,62615.1
1.51515,-22.1212,59618.7
1.51515,-21.5152,56695.9
1.51515,-20.9091,53846.4
1.51515,-20.303,51070.5
1.51515,-19.697,48367.9
1.51515,-19.0909,45738.9
1.51515,-18.4848,43183.3
1.51515,-17.8788,40701.2
1.51515,-17.2727,38292.5
1.51515,-16.6667,35957.3
1.51515,-16.0606,33695.6
1.51515,-15.4545,31507.3
1.51515,-14.8485,29392.5
1.51515,-14.2424,27351.2
1.51515,-13.6364,25383.3
1.51515,-13.0303,23488.9
1.51515,-12.4242,21667.9
1.51515,-11.8182,19920.4
1.51515,-11.2121,18246.3
1.51515,-10.6061,16645.8
1.51515,-10,15118.7
1.51515,-9.39394,13665
1.51515,-8.78788,12284.8
1.51515,-8.18182,10978.1
1.51515,-7.57576,9744.8
1.51515,-6.9697,8584.99
1.51515,-6.36364,7498.65
1.51515,-5.75758,6485.76
1.51515,-5.15152,5546.34
1.51515,-4.54545,4680.38
1.51515,-3.93939,3887.89
1.51515,-3.33333,3168.85
1.51515,-2.72727,2523.27
1.51515,-2.12121,1951.16
1.51515,-1.51515,1452.51
1.51515,-0.909091,1027.32
1.51515,-0.30303,675.597
1.51515,0.30303,397.332
1.51515,0.909091,192.529
1.51515,1.51515,61.1885
1.51515,2.12121,3.30943
1.51515,2.72727,18.8923
1.51515,3.33333,107.937
1.51515,3.93939,270.444
1.51515,4.54545,506.412
1.51515,5.15152,815.842
1.51515,5.75758,1198.73
1.51515,6.36364,1655.09
1.51515,6.9697,2184.9
1.51515,7.57576,2788.18
1.51515,8.18182,3464.92
1.51515,8.78788,4215.12
1.51515,9.39394,5038.79
1.51515,10,5935.91
1.51515,10.6061,6906.5
1.51515,11.2121,7950.55
1.51515,11.8182,9068.06
1.51515,12.4242,10259
1.51515,13.0303,11523.5
1.51515,13.6364,12861.4
1.51515,14.2424,14272.7
1.51515,14.8485,15757.5
1.51515,15.4545,17315.8
1.51515,16.0606,18947.6
1.51515,16.6667,20652.8
1.51515,17.2727,22431.4
1.51515,17.8788,24283.6
1.51515,18.4848,26209.2
1.51515,19.0909,28208.2
1.51515,19.697,30280.7
1.51515,20.303,32426.7
1.51515,20.9091,34646.2
1.51515,21.5152,36939.1
1.51515,22.1212,39305.4
1.51515,22.7273,41745.2
1.51515,23.3333,44258.5
1.51515,23.9394,46845.3
1.51515,24.5455,49505.5
1.51515,25.1515,52239.2
1.51515,25.7576,55046.3
1.51515,26.3636,57926.9
1.51515,26.9697,60881
1.51515,27.5758,63908.5
1.51515,28.1818,67009.5
1.51515,28.7879,70183.9
1.51515,29.3939,73431.8
1.51515,30,76753.2
2.12121,-30,119023
2.12121,-29.3939,114878
2.12121,-28.7879,110806
2.12121,-28.1818,106808
2.12121,-27.5758,102884
2.12121,-26.9697,99032.6
2.12121,-26.3636,95254.8
2.12121,-25.7576,91550.6
2.12121,-25.1515,87919.8
2.12121,-24.5455,84362.4
2.12121,-23.9394,80878.6
2.12121,-23.3333,77468.1
2.12121,-22.7273,74131.2
2.12121,-22.1212,70867.7
2.12121,-21.5152,67677.7
2.12121,-20.9091,64561.1
2.12121,-20.303,61518
2.12121,-19.697,58548.4
2.12121,-19.0909,55652.2
2.12121,-18.4848,52829.5
2.12121,-17.8788,50080.2
2.12121,-17.2727,47404.4
2.12121,-16.6667,44802.1
2.12121,-16.0606,42273.2
2.12121,-15.4545,39817.8
2.12121,-14.8485,37435.9
2.12121,-14.2424,35127.4
2.12121,-13.6364,32892.4
2.12121,-13.0303,30730.8
2.12121,-12.4242,28642.7
2.12121,-11.8182,26628.1
2.12121,-11.2121,24686.9
2.12121,-10.6061,22819.2
2.12121,-10,21024.9
2.12121,-9.39394,19304.1
2.12121,-8.78788,17656.8
2.12121,-8.18182,16082.9
2.12121,-7.57576,14582.5
2.12121,-6.9697,13155.6
2.12121,-6.36364,11802.1
2.12121,-5.75758,10522.1
2.12121,-5.15152,9315.55
2.12121,-4.54545,8182.45
2.12121,-3.93939,7122.82
2.12121,-3.33333,6136.65
2.12121,-2.72727,5223.94
2.12121,-2.12121,4384.69
2.12121,-1.51515,3618.91
2.12121,-0.909091,2926.59
2.12121,-0.30303,2307.73
2.12121,0.30303,1762.33
2.12121,0.909091,1290.39
2.12121,1.51515,891.915
2.12121,2.12121,566.902
2.12121,2.72727,315.351
2.12121,3.33333,137.261
2.12121,3.93939,32.6336
2.12121,4.54545,1.46792
2.12121,5.15152,43.7642
2.12121,5.75758,159.522
2.12121,6.36364,348.742
2.12121,6.9697,611.424
2.12121,7.57576,947.568
2.12121,8.18182,1357.17
2.12121,8.78788,1840.24
2.12121,9.39394,2396.77
2.12121,10,3026.76
2.12121,10.6061,3730.22
2.12121,11.2121,4507.13
2.12121,11.8182,5357.51
2.12121,12.4242,6281.35
2.12121,13.0303,7278.65
2.12121,13.6364,8349.41
2.12121,14.2424,9493.63
2.12121,14.8485,10711.3
2.12121,15.4545,12002.5
2.12121,16.0606,13367.1
2.12121,16.6667,14805.2
2.12121,17.2727,16316.7
2.12121,17.8788,17901.7
2.12121,18.4848,19560.1
2.12121,19.0909,21292.1
2.12121,19.697,23097.4
2.12121,20.303,24976.3
2.12121,20.9091,26928.6
2.12121,21.5152,28954.4
2.12121,22.1212,31053.6
2.12121,22.7273,33226.3
2.12121,23.3333,35472.4
2.12121,23.9394,37792
2.12121,24.5455,40185.1
2.12121,25.1515,42651.7
2.12121,25.7576,45191.7
2.12121,26.3636,47805.1
2.12121,26.9697,50492
2.12121,27.5758,53252.4
2.12121,28.1818,56086.3
2.12121,28.7879,58993.6
2.12121,29.3939,61974.4
2.12121,30,65028.6
2.72727,-30,140163
2.72727,-29.3939,135662
2.72727,-28.7879,131235
2.72727,-28.1818,126880
2.72727,-27.5758,122599
2.72727,-26.9697,118392
2.72727,-26.3636,114258
2.72727,-25.7576,110198
2.72727,-25.1515,106211
2.72727,-24.5455,102297
2.72727,-23.9394,98457.2
2.72727,-23.3333,94690.6
2.72727,-22.7273,90997.5
2.72727,-22.1212,87377.8
2.72727,-21.5152,83831.6
2.72727,-20.9091,80358.8
2.72727,-20.303,76959.6
2.72727,-19.697,73633.7
2.72727,-19.0909,70381.4
2.72727,-18.4848,67202.5
2.72727,-17.8788,64097
2.72727,-17.2727,61065.1
2.72727,-16.6667,58106.6
2.72727,-16.0606,55221.5
2.72727,-15.4545,52409.9
2.72727,-14.8485,49671.8
2.72727,-14.2424,47007.1
2.72727,-13.6364,44415.9
2.72727,-13.0303,41898.2
2.72727,-12.4242,39453.9
2.72727,-11.8182,37083.1
2.72727,-11.2121,34785.7
2.72727,-10.6061,32561.9
2.72727,-10,30411.4
2.72727,-9.39394,28334.5
2.72727,-8.78788,26331
2.72727,-8.18182,24400.9
2.72727,-7.57576,22544.3
2.72727,-6.9697,20761.2
2.72727,-6.36364,19051.5
2.72727,-5.75758,17415.3
2.72727,-5.15152,15852.6
2.72727,-4.54545,14363.3
2.72727,-3.93939,12947.5
2.72727,-3.33333,11605.2
2.72727,-2.72727,10336.3
2.72727,-2.12121,9140.87
2.72727,-1.51515,8018.91
2.72727,-0.909091,6970.4
2.72727,-0.30303,5995.36
2.72727,0.30303,5093.79
2.72727,0.909091,4265.67
2.72727,1.51515,3511.02
2.72727,2.12121,2829.82
2.72727,2.72727,2222.09
2.72727,3.33333,1687.83
2.72727,3.93939,1227.02
2.72727,4.54545,839.675
2.72727,5.15152,525.792
2.72727,5.75758,285.372
2.72727,6.36364,118.413
2.72727,6.9697,24.9158
2.72727,7.57576,4.88073
2.72727,8.18182,58.3076
2.72727,8.78788,185.196
2.72727,9.39394,385.547
2.72727,10,659.359
2.72727,10.6061,1006.63
2.72727,11.2121,1427.37
2.72727,11.8182,1921.57
2.72727,12.4242,2489.23
2.72727,13.0303,3130.35
2.72727,13.6364,3844.93
2.72727,14.2424,4632.98
2.72727,14.8485,5494.49
2.72727,15.4545,6429.46
2.72727,16.0606,7437.89
2.72727,16.6667,8519.78
2.72727,17.2727,9675.14
2.72727,17.8788,10904
2.72727,18.4848,12206.2
2.72727,19.0909,13582
2.72727,19.697,15031.2
2.72727,20.303,16553.8
2.72727,20.9091,18150
2.72727,21.5152,19819.6
2.72727,22.1212,21562.6
2.72727,22.7273,23379.1
2.72727,23.3333,25269.1
2.72727,23.9394,27232.5
2.72727,24.5455,29269.4
2.72727,25.1515,31379.8
2.72727,25.7576,33563.6
2.72727,26.3636,35820.9
2.72727,26.9697,38151.6
2.72727,27.5758,40555.8
2.72727,28.1818,43033.5
2.72727,28.7879,45584.6
2.72727,29.3939,48209.2
2.72727,30,50907.3
3.33333,-30,169018
3.33333,-29.3939,164071
3.33333,-28.7879,159198
3.33333,-28.1818,154399
3.33333,-27.5758,149673
3.33333,-26.9697,145020
3.33333,-26.3636,140441
3.33333,-25.7576,135935
3.33333,-25.1515,131503
3.33333,-24.5455,127145
3.33333,-23.9394,122859
3.33333,-23.3333,118647
3.33333,-22.7273,114509
3.33333,-22.1212,110444
3.33333,-21.5152,106453
3.33333,-20.9091,102535
3.33333,-20.303,98690.3
3.33333,-19.697,94919.2
3.33333,-19.0909,91221.6
3.33333,-18.4848,87597.5
3.33333,-17.8788,84046.9
3.33333,-17.2727,80569.7
3.33333,-16.6667,77165.9
3.33333,-16.0606,73835.7
3.33333,-15.4545,70578.9
3.33333,-14.8485,67395.5
3.33333,-14.2424,64285.6
3.33333,-13.6364,61249.2
3.33333,-13.0303,58286.2
3.33333,-12.4242,55396.7
3.33333,-11.8182,52580.7
3.33333,-11.2121,49838.1
3.33333,-10.6061,47169
3.33333,-10,44573.3
3.33333,-9.39394,42051.2
3.33333,-8.78788,39602.4
3.33333,-8.18182,37227.2
3.33333,-7.57576,34925.4
3.33333,-6.9697,32697
3.33333,-6.36364,30542.1
3.33333,-5.75758,28460.7
3.33333,-5.15152,26452.7
3.33333,-4.54545,24518.2
3.33333,-3.93939,22657.2
3.33333,-3.33333,20869.6
3.33333,-2.72727,19155.5
3.33333,-2.12121,17514.9
3.33333,-1.51515,15947.7
3.33333,-0.909091,14454
3.33333,-0.30303,13033.7
3.33333,0.30303,11686.9
3.33333,0.909091,10413.6
3.33333,1.51515,9213.69
3.33333,2.12121,8087.27
3.33333,2.72727,7034.32
3.33333,3.33333,6054.83
3.33333,3.93939,5148.8
3.33333,4.54545,4316.23
3.33333,5.15152,3557.12
3.33333,5.75758,2871.48
3.33333,6.36364,2259.3
3.33333,6.9697,1720.58
3.33333,7.57576,1255.32
3.33333,8.18182,863.52
3.33333,8.78788,545.185
3.33333,9.39394,300.312
3.33333,10,128.901
3.33333,10.6061,30.952
3.33333,11.2121,6.46475
3.33333,11.8182,55.4393
3.33333,12.4242,177.876
3.33333,13.0303,373.774
3.33333,13.6364,643.134
3.33333,14.2424,985.957
3.33333,14.8485,1402.24
3.33333,15.4545,1891.99
3.33333,16.0606,2455.19
3.33333,16.6667,3091.86
3.33333,17.2727,3802
3.33333,17.8788,4585.59
3.33333,18.4848,5442.64
3.33333,19.0909,6373.16
3.33333,19.697,7377.14
3.33333,20.303,8454.58
3.33333,20.9091,9605.49
3.33333,21.5152,10829.9
3.33333,22.1212,12127.7
3.33333,22.7273,13499
3.33333,23.3333,14943.7
3.33333,23.9394,16461.9
3.33333,24.5455,18053.6
3.33333,25.1515,19718.7
3.33333,25.7576,21457.3
3.33333,26.3636,23269.4
3.33333,26.9697,25154.9
3.33333,27.5758,27113.9
3.33333,28.1818,29146.3
3.33333,28.7879,31252.3
3.33333,29.3939,33431.6
3.33333,30,35684.5
3.93939,-30,207205
3.93939,-29.3939,201724
3.93939,-28.7879,196317
3.93939,-28.1818,190983
3.93939,-27.5758,185723
3.93939,-26.9697,180536
3.93939,-26.3636,175423
3.93939,-25.7576,170383
3.93939,-25.1515,165416
3.93939,-24.5455,160523
3.93939,-23.9394,155704
3.93939,-23.3333,150958
3.93939,-22.7273,146285
3.93939,-22.1212,141686
3.93939,-21.5152,137160
3.93939,-20.9091,132708
3.93939,-20.303,128329
3.93939,-19.697,124024
3.93939,-19.0909,119792
3.93939,-18.4848,115634
3.93939,-17.8788,111549
3.93939,-17.2727,107537
3.93939,-16.6667,103599
3.93939,-16.0606,99734.7
3.93939,-15.4545,95943.6
3.93939,-14.8485,92226
3.93939,-14.2424,88581.8
3.93939,-13.6364,85011.1
3.93939,-13.0303,81513.9
3.93939,-12.4242,78090.1
3.93939,-11.8182,74739.8
3.93939,-11.2121,71463
3.93939,-10.6061,68259.6
3.93939,-10,65129.7
3.93939,-9.39394,62073.2
3.93939,-8.78788,59090.2
3.93939,-8.18182,56180.7
3.93939,-7.57576,53344.6
3.93939,-6.9697,50582
3.93939,-6.36364,47892.8
3.93939,-5.75758,45277.2
3.93939,-5.15152,42734.9
3.93939,-4.54545,40266.2
3.93939,-3.93939,37870.9
3.93939,-3.33333,35549
3.93939,-2.72727,33300.6
3.93939,-2.12121,31125.7
3.93939,-1.51515,29024.3
3.93939,-0.909091,26996.3
3.93939,-0.30303,25041.7
3.93939,0.30303,23160.7
3.93939,0.909091,21353.1
3.93939,1.51515,19618.9
3.93939,2.12121,17958.2
3.93939,2.72727,16371
3.93939,3.33333,14857.3
3.93939,3.93939,13417
3.93939,4.54545,12050.1
3.93939,5.15152,10756.8
3.93939,5.75758,9536.84
3.93939,6.36364,8390.39
3.93939,6.9697,7317.4
3.93939,7.57576,6317.87
3.93939,8.18182,5391.81
3.93939,8.78788,4539.2
3.93939,9.39394,3760.06
3.93939,10,3054.38
3.93939,10.6061,2422.17
3.93939,11.2121,1863.41
3.93939,11.8182,1378.12
3.93939,12.4242,966.284
3.93939,13.0303,627.914
3.93939,13.6364,363.006
3.93939,14.2424,171.56
3.93939,14.8485,53.5756
3.93939,15.4545,9.05322
3.93939,16.0606,37.9928
3.93939,16.6667,140.394
3.93939,17.2727,316.257
3.93939,17.8788,565.583
3.93939,18.4848,888.37
3.93939,19.0909,1284.62
3.93939,19.697,1754.33
3.93939,20.303,2297.5
3.93939,20.9091,2914.14
3.93939,21.5152,3604.23
3.93939,22.1212,4367.79
3.93939,22.7273,5204.81
3.93939,23.3333,6115.29
3.93939,23.9394,7099.24
3.93939,24.5455,8156.64
3.93939,25.1515,9287.51
3.93939,25.7576,10491.8
3.93939,26.3636,11769.6
3.93939,26.9697,13120.9
3.93939,27.5758,14545.6
3.93939,28.1818,16043.8
3.93939,28.7879,17615.4
3.93939,29.3939,19260.5
3.93939,30,20979.1
4.54545,-30,256668
4.54545,-29.3939,250564
4.54545,-28.7879,244533
4.54545,-28.1818,238576
4.54545,-27.5758,232693
4.54545,-26.9697,226882
4.54545,-26.3636,221146
4.54545,-25.7576,215482
4.54545,-25.1515,209893
4.54545,-24.5455,204376
4.54545,-23.9394,198933
4.54545,-23.3333,193564
4.54545,-22.7273,188268
4.54545,-22.1212,183046
4.54545,-21.5152,177897
4.54545,-20.9091,172821
4.54545,-20.303,167819
4.54545,-19.697,162890
4.54545,-19.0909,158035
4.54545,-18.4848,153254
4.54545,-17.8788,148545
4.54545,-17.2727,143911
4.54545,-16.6667,139349
4.54545,-16.0606,134861
4.54545,-15.4545,130447
4.54545,-14.8485,126106
4.54545,-14.2424,121839
4.54545,-13.6364,117645
4.54545,-13.0303,113524
4.54545,-12.4242,109477
4.54545,-11.8182,105503
4.54545,-11.2121,101603
4.54545,-10.6061,97776.5
4.54545,-10,94023.2
4.54545,-9.39394,90343.5
4.54545,-8.78788,86737.1
4.54545,-8.18182,83204.3
4.54545,-7.57576,79744.9
4.54545,-6.9697,76359
4.54545,-6.36364,73046.5
4.54545,-5.75758,69807.5
4.54545,-5.15152,66642
4.54545,-4.54545,63549.9
4.54545,-3.93939,60531.3
4.54545,-3.33333,57586.1
4.54545,-2.72727,54714.4
4.54545,-2.12121,51916.2
4.54545,-1.51515,49191.4
4.54545,-0.909091,46540.1
4.54545,-0.30303,43962.3
4.54545,0.30303,41457.9
4.54545,0.909091,39027
4.54545,1.51515,36669.5
4.54545,2.12121,34385.5
4.54545,2.72727,32175
4.54545,3.33333,30037.9
4.54545,3.93939,27974.3
4.54545,4.54545,25984.2
4.54545,5.15152,24067.5
4.54545,5.75758,22224.2
4.54545,6.36364,20454.5
4.54545,6.9697,18758.2
4.54545,7.57576,17135.3
4.54545,8.18182,15586
4.54545,8.78788,14110
4.54545,9.39394,12707.6
4.54545,10,11378.6
4.54545,10.6061,10123.1
4.54545,11.2121,8941
4.54545,11.8182,7832.39
4.54545,12.4242,6797.25
4.54545,13.0303,5835.56
4.54545,13.6364,4947.34
4.54545,14.2424,4132.58
4.54545,14.8485,3391.29
4.54545,15.4545,2723.45
4.54545,16.0606,2129.08
4.54545,16.6667,1608.17
4.54545,17.2727,1160.72
4.54545,17.8788,786.728
4.54545,18.4848,486.202
4.54545,19.0909,259.138
4.54545,19.697,105.536
4.54545,20.303,25.3957
4.54545,20.9091,18.7174
4.54545,21.5152,85.5009
4.54545,22.1212,225.746
4.54545,22.7273,439.454
4.54545,23.3333,726.623
4.54545,23.9394,1087.25
4.54545,24.5455,1521.35
4.54545,25.1515,2028.9
4.54545,25.7576,2609.92
4.54545,26.3636,3264.4
4.54545,26.9697,3992.34
4.54545,27.5758,4793.74
4.54545,28.1818,5668.6
4.54545,28.7879,6616.93
4.54545,29.3939,7638.72
4.54545,30,8733.97
5.15152,-30,319673
5.15152,-29.3939,312857
5.15152,-28.7879,306114
5.15152,-28.1818,299444
5.15152,-27.5758,292848
5.15152,-26.9697,286326
5.15152,-26.3636,279877
5.15152,-25.7576,273501
5.15152,-25.1515,267199
5.15152,-24.5455,260970
5.15152,-23.9394,254815
5.15152,-23.3333,248733
